Company;Date;Open;High;Low;Close;Volume;Ex-Dividend;Split Ratio;Adj. Open;Adj. High;Adj. Low;Adj. Close;Adj. Volume
T Mobile;14/5/08;20.0;20.19;19.86;20.0;2482600.0;0.0;1.0;2.683.996.750.609.260;2.709.494.719.740.040;26.652.087.733.549.900;2.683.996.750.609.260;1241300.0
T Mobile;13/5/08;19.67;19.98;19.62;19.95;1697400.0;0.0;1.0;26.397.108.042.242.000;26.813.127.538.586.500;2.633.000.812.347.680;2.677.286.758.732.730;848700.0
T Mobile;12/5/08;19.6;19.8;19.37;19.7;1760400.0;0.0;1.0;2.630.316.815.597.070;26.571.567.831.031.600;25.994.508.529.650.600;2.643.736.799.350.120;880200.0
T Mobile;9/5/08;19.0;19.84;18.5;19.62;3128400.0;0.0;1.0;2.549.796.913.078.790;2.662.524.776.604.380;24.826.969.943.135.600;2.633.000.812.347.680;1564200.0
T Mobile;8/5/08;18.96;19.13;18.72;19.0;1587800.0;0.0;1.0;25.444.289.195.775.700;2.567.242.891.957.750;2.512.220.958.570.260;2.549.796.913.078.790;793900.0
T Mobile;7/5/08;18.51;19.24;18.47;18.86;2345000.0;0.0;1.0;2.484.038.992.688.870;2.582.004.874.086.100;24.786.709.991.876.500;2.531.008.935.824.530;1172500.0
T Mobile;6/5/08;18.96;19.64;18.51;19.14;4965600.0;0.0;1.0;25.444.289.195.775.700;26.356.848.090.982.900;2.484.038.992.688.870;2.568.584.890.333.060;2482800.0
T Mobile;5/5/08;19.98;20.08;19.63;20.02;2461800.0;0.0;1.0;26.813.127.538.586.500;26.947.327.376.116.900;26.343.428.107.229.800;268.668.074.735.987;1230900.0
T Mobile;2/5/08;19.87;20.2;19.6;19.94;1951000.0;0.0;1.0;26.665.507.717.303.000;27.108.367.181.153.500;2.630.316.815.597.070;26.759.447.603.574.300;975500.0
T Mobile;1/5/08;19.6;19.93;19.41;19.9;1948400.0;0.0;1.0;2.630.316.815.597.070;26.746.027.619.821.200;2.604.818.846.466.280;26.705.767.668.562.100;974200.0
T Mobile;30/4/08;19.86;19.96;19.38;19.64;2520600.0;0.0;1.0;26.652.087.733.549.900;26.786.287.571.080.400;26.007.928.513.403.700;26.356.848.090.982.900;1260300.0
T Mobile;29/4/08;19.83;20.0;19.74;20.0;2813000.0;0.0;1.0;2.661.182.778.229.080;2.683.996.750.609.260;26.491.047.928.513.400;2.683.996.750.609.260;1406500.0
T Mobile;28/4/08;19.8;20.0;19.52;19.93;1732800.0;0.0;1.0;26.571.567.831.031.600;2.683.996.750.609.260;26.195.808.285.946.300;26.746.027.619.821.200;866400.0
T Mobile;25/4/08;19.86;19.99;19.46;19.98;1230600.0;0.0;1.0;26.652.087.733.549.900;26.826.547.522.339.500;26.115.288.383.428.100;26.813.127.538.586.500;615300.0
T Mobile;24/4/08;19.54;19.92;19.43;19.77;1429000.0;0.0;1.0;2.622.264.825.345.240;2.673.260.763.606.820;2.607.502.843.216.890;26.531.307.879.772.500;714500.0
T Mobile;23/4/08;19.44;19.77;19.38;19.65;3002200.0;0.0;1.0;2.608.844.841.592.200;26.531.307.879.772.500;26.007.928.513.403.700;2.637.026.807.473.590;1501100.0
T Mobile;22/4/08;19.44;19.66;19.27;19.48;2766200.0;0.0;1.0;2.608.844.841.592.200;26.383.688.058.489.000;25.860.308.692.120.200;26.142.128.350.934.200;1383100.0
T Mobile;21/4/08;19.49;19.6;19.25;19.48;1464800.0;0.0;1.0;26.155.548.334.687.200;2.630.316.815.597.070;25.833.468.724.614.100;26.142.128.350.934.200;732400.0
T Mobile;18/4/08;19.2;19.72;19.11;19.47;2097200.0;0.0;1.0;25.766.368.805.848.900;2.646.420.796.100.730;2.564.558.895.207.140;26.128.708.367.181.100;1048600.0
T Mobile;17/4/08;19.11;19.14;18.75;19.0;1411000.0;0.0;1.0;2.564.558.895.207.140;2.568.584.890.333.060;25.162.469.536.961.800;2.549.796.913.078.790;705500.0
T Mobile;16/4/08;19.25;19.45;18.92;19.14;1798000.0;0.0;1.0;25.833.468.724.614.100;26.101.868.399.675.000;2.539.060.926.076.360;2.568.584.890.333.060;899000.0
T Mobile;15/4/08;18.81;19.0;18.55;18.95;925400.0;0.0;1.0;25.242.989.439.480.000;2.549.796.913.078.790;24.894.069.861.900.800;25.430.869.212.022.700;462700.0
T Mobile;14/4/08;18.48;19.15;18.2;18.63;1555600.0;0.0;1.0;24.800.129.975.629.500;25.699.268.887.083.600;24.424.370.430.544.200;25.001.429.731.925.200;777800.0
T Mobile;11/4/08;18.68;18.94;18.13;18.36;1358600.0;0.0;1.0;25.068.529.650.690.400;25.417.449.228.269.700;2.433.043.054.427.290;24.639.090.170.593.000;679300.0
T Mobile;10/4/08;19.13;19.49;18.66;18.91;1377600.0;0.0;1.0;2.567.242.891.957.750;26.155.548.334.687.200;25.041.689.683.184.400;2.537.718.927.701.050;688800.0
T Mobile;9/4/08;19.85;19.95;18.91;19.4;2835600.0;0.0;1.0;26.638.667.749.796.900;2.677.286.758.732.730;2.537.718.927.701.050;2.603.476.848.090.980;1417800.0
T Mobile;8/4/08;19.45;20.0;18.9;20.0;5820800.0;0.0;1.0;26.101.868.399.675.000;2.683.996.750.609.260;25.363.769.293.257.500;2.683.996.750.609.260;2910400.0
T Mobile;7/4/08;19.52;20.01;18.65;18.89;3089200.0;0.0;1.0;26.195.808.285.946.300;2.685.338.748.984.560;25.028.269.699.431.300;2.535.034.930.950.440;1544600.0
T Mobile;4/4/08;19.34;19.34;18.45;18.6;2714200.0;0.0;1.0;25.954.248.578.391.500;25.954.248.578.391.500;24.759.870.024.370.400;2.496.116.978.066.610;1357100.0
T Mobile;3/4/08;18.43;19.65;18.24;19.15;2624200.0;0.0;1.0;2.473.303.005.686.430;2.637.026.807.473.590;2.447.805.036.555.640;25.699.268.887.083.600;1312100.0
T Mobile;2/4/08;17.51;18.22;17.22;18.12;3309400.0;0.0;1.0;2.349.839.155.158.400;24.451.210.398.050.300;23.109.212.022.745.700;24.317.010.560.519.900;1654700.0
T Mobile;1/4/08;17.31;17.52;16.78;17.34;1916200.0;0.0;1.0;2.322.999.187.652.310;23.511.811.535.337.100;225.187.327.376.117;23.270.251.827.782.200;958100.0
T Mobile;31/3/08;16.81;17.39;16.42;17.0;1708800.0;0.0;1.0;22.558.992.688.870.800;23.337.351.746.547.500;22.035.613.322.502.000;2.281.397.238.017.870;854400.0
T Mobile;28/3/08;17.12;17.32;16.55;16.65;1439800.0;0.0;1.0;22.975.012.185.215.200;232.434.118.602.762;22.210.073.111.291.600;22.344.272.948.822.000;719900.0
T Mobile;27/3/08;17.46;17.95;16.94;17.04;1578000.0;0.0;1.0;2.343.129.163.281.880;24.088.870.836.718.100;22.733.452.477.660.400;22.867.652.315.190.900;789000.0
T Mobile;26/3/08;17.84;18.08;17.0;17.35;2146400.0;0.0;1.0;2.394.125.101.543.460;24.263.330.625.507.700;2.281.397.238.017.870;23.283.671.811.535.300;1073200.0
T Mobile;25/3/08;16.06;17.88;15.88;17.76;2482400.0;0.0;1.0;21.552.493.907.392.300;23.994.930.950.446.700;21.310.934.199.837.500;2.383.389.114.541.020;1241200.0
T Mobile;24/3/08;15.49;16.32;15.26;16.16;2320800.0;0.0;1.0;20.787.554.833.468.700;2.190.141.348.497.150;2.047.889.520.714.860;2.168.669.374.492.280;1160400.0
T Mobile;20/3/08;15.0;15.74;14.73;15.6;2055600.0;0.0;1.0;20.129.975.629.569.400;21.123.054.427.294.800;1.976.763.606.823.720;20.935.174.654.752.200;1027800.0
T Mobile;19/3/08;14.7;15.77;14.7;15.0;1314800.0;0.0;1.0;19.727.376.116.978.000;21.163.314.378.554.000;19.727.376.116.978.000;20.129.975.629.569.400;657400.0
T Mobile;18/3/08;14.82;15.29;14.68;15.14;1825600.0;0.0;1.0;19.888.415.922.014.600;205.191.551.584.078;19.700.536.149.471.900;20.317.855.402.112.100;912800.0
T Mobile;17/3/08;14.95;15.26;13.92;14.5;2953600.0;0.0;1.0;20.062.875.710.804.200;2.047.889.520.714.860;18.680.617.384.240.400;1.945.897.644.191.710;1476800.0
T Mobile;14/3/08;16.06;16.06;14.92;15.2;2113400.0;0.0;1.0;21.552.493.907.392.300;21.552.493.907.392.300;20.022.615.759.545.000;2.039.837.530.463.030;1056700.0
T Mobile;13/3/08;15.75;15.87;15.5;15.77;2260800.0;0.0;1.0;2.113.647.441.104.790;21.297.514.216.084.400;2.080.097.481.722.170;21.163.314.378.554.000;1130400.0
T Mobile;12/3/08;16.25;16.25;15.9;16.03;1796400.0;0.0;1.0;21.807.473.598.700.200;21.807.473.598.700.200;21.337.774.167.343.600;2.151.223.395.613.320;898200.0
T Mobile;11/3/08;15.02;16.48;15.02;16.35;1882400.0;0.0;1.0;2.015.681.559.707.550;22.116.133.225.020.300;2.015.681.559.707.550;2.194.167.343.623.070;941200.0
T Mobile;10/3/08;16.2;16.2;15.54;15.7;1484200.0;0.0;1.0;21.740.373.679.935.000;21.740.373.679.935.000;2.085.465.475.223.390;21.069.374.492.282.600;742100.0
T Mobile;7/3/08;15.91;16.49;15.75;16.2;1589400.0;0.0;1.0;2.135.119.415.109.660;22.129.553.208.773.300;2.113.647.441.104.790;21.740.373.679.935.000;794700.0
T Mobile;6/3/08;16.45;16.65;15.95;16.21;1834800.0;0.0;1.0;2.207.587.327.376.110;22.344.272.948.822.000;21.404.874.086.108.800;2.175.379.366.368.800;917400.0
T Mobile;5/3/08;15.49;16.67;15.39;16.65;3097400.0;0.0;1.0;20.787.554.833.468.700;22.371.112.916.328.100;20.653.354.995.938.200;22.344.272.948.822.000;1548700.0
T Mobile;4/3/08;15.22;15.61;14.77;15.6;2955000.0;0.0;1.0;20.425.215.272.136.400;2.094.859.463.850.520;19.821.316.003.249.300;20.935.174.654.752.200;1477500.0
T Mobile;3/3/08;16.17;16.22;15.06;15.44;3243400.0;0.0;1.0;21.700.113.728.675.800;21.767.213.647.441.100;20.210.495.532.087.700;20.720.454.914.703.400;1621700.0
T Mobile;29/2/08;16.06;16.19;15.82;15.95;2595000.0;0.0;1.0;21.552.493.907.392.300;2.172.695.369.618.190;21.230.414.297.319.200;21.404.874.086.108.800;1297500.0
T Mobile;28/2/08;15.0;16.62;14.81;15.9;3989400.0;0.0;1.0;20.129.975.629.569.400;2.230.401.299.756.290;19.874.995.938.261.500;21.337.774.167.343.600;1994700.0
T Mobile;27/2/08;13.94;15.67;13.68;15.0;5203600.0;0.0;1.0;18.707.457.351.746.500;2.102.911.454.102.350;18.358.537.774.167.300;20.129.975.629.569.400;2601800.0
T Mobile;26/2/08;15.09;15.43;14.76;15.2;3872600.0;0.0;1.0;20.250.755.483.346.800;2.070.703.493.095.040;19.807.896.019.496.300;2.039.837.530.463.030;1936300.0
T Mobile;25/2/08;14.9;15.23;14.47;14.99;1988200.0;0.0;1.0;19.995.775.792.038.900;20.438.635.255.889.500;19.418.716.490.658.000;20.116.555.645.816.400;994100.0
T Mobile;22/2/08;15.26;15.38;14.36;14.83;2147200.0;0.0;1.0;2.047.889.520.714.860;2.063.993.501.218.520;19.271.096.669.374.400;1.990.183.590.576.760;1073600.0
T Mobile;21/2/08;15.2;15.65;15.1;15.22;1072600.0;0.0;1.0;2.039.837.530.463.030;21.002.274.573.517.400;2.026.417.546.709.990;20.425.215.272.136.400;536300.0
T Mobile;20/2/08;15.26;15.48;14.82;15.34;2856800.0;0.0;1.0;2.047.889.520.714.860;2.077.413.484.971.560;19.888.415.922.014.600;20.586.255.077.173.000;1428400.0
T Mobile;19/2/08;16.3;16.47;15.34;15.54;1481000.0;0.0;1.0;2.187.457.351.746.540;22.102.713.241.267.200;20.586.255.077.173.000;2.085.465.475.223.390;740500.0
T Mobile;15/2/08;15.83;16.43;15.46;16.11;1385400.0;0.0;1.0;212.438.342.810.723;2.204.903.330.625.500;20.747.294.882.209.500;21.619.593.826.157.500;692700.0
T Mobile;14/2/08;16.6;16.78;15.42;15.6;2622600.0;0.0;1.0;2.227.717.303.005.680;225.187.327.376.117;20.693.614.947.197.400;20.935.174.654.752.200;1311300.0
T Mobile;13/2/08;16.7;16.97;16.31;16.58;1391200.0;0.0;1.0;2.241.137.286.758.730;22.773.712.428.919.500;2.188.799.350.121.850;22.250.333.062.550.700;695600.0
T Mobile;12/2/08;16.65;17.06;16.28;16.56;1518800.0;0.0;1.0;22.344.272.948.822.000;22.894.492.282.696.900;21.847.733.549.959.300;2.222.349.309.504.460;759400.0
T Mobile;11/2/08;16.98;17.17;16.13;16.32;2507000.0;0.0;1.0;22.787.132.412.672.600;23.042.112.103.980.500;2.164.643.379.366.360;2.190.141.348.497.150;1253500.0
T Mobile;8/2/08;17.24;17.24;16.41;16.72;2354400.0;0.0;1.0;2.313.605.199.025.180;2.313.605.199.025.180;22.022.193.338.748.900;2.243.821.283.509.340;1177200.0
T Mobile;7/2/08;17.0;17.13;16.45;17.08;2811800.0;0.0;1.0;2.281.397.238.017.870;2.298.843.216.896.830;2.207.587.327.376.110;22.921.332.250.203.000;1405900.0
T Mobile;6/2/08;17.5;18.01;16.67;17.07;2304600.0;0.0;1.0;23.484.971.567.831.000;241.693.907.392.364;22.371.112.916.328.100;22.907.912.266.450.000;1152300.0
T Mobile;5/2/08;18.74;18.74;17.34;17.56;1852400.0;0.0;1.0;25.149.049.553.208.700;25.149.049.553.208.700;23.270.251.827.782.200;2.356.549.147.034.930;926200.0
T Mobile;4/2/08;18.69;19.22;18.52;18.72;1789200.0;0.0;1.0;25.081.949.634.443.500;25.793.208.773.354.900;24.853.809.910.641.700;2.512.220.958.570.260;894600.0
T Mobile;1/2/08;18.25;18.66;17.8;18.51;1760200.0;0.0;1.0;24.491.470.349.309.500;25.041.689.683.184.400;23.887.571.080.422.400;2.484.038.992.688.870;880100.0
T Mobile;31/1/08;17.13;18.39;16.75;18.18;3152800.0;0.0;1.0;2.298.843.216.896.830;24.679.350.121.852.100;2.247.847.278.635.250;24.397.530.463.038.100;1576400.0
T Mobile;30/1/08;16.68;17.3;16.24;17.09;3641000.0;0.0;1.0;22.384.532.900.081.200;2.321.657.189.277.010;217.940.536.149.472;22.934.752.233.956.100;1820500.0
T Mobile;29/1/08;16.51;16.61;16.25;16.56;1448400.0;0.0;1.0;2.215.639.317.627.940;2.229.059.301.380.990;21.807.473.598.700.200;2.222.349.309.504.460;724200.0
T Mobile;28/1/08;16.41;16.85;16.03;16.54;1747200.0;0.0;1.0;22.022.193.338.748.900;22.612.672.623.883.000;2.151.223.395.613.320;2.219.665.312.753.850;873600.0
T Mobile;25/1/08;16.74;17.0;16.35;16.75;2933800.0;0.0;1.0;22.465.052.802.599.500;2.281.397.238.017.870;2.194.167.343.623.070;2.247.847.278.635.250;1466900.0
T Mobile;24/1/08;16.5;16.83;15.81;16.5;3540200.0;0.0;1.0;22.142.973.192.526.400;2.258.583.265.637.690;21.216.994.313.566.200;22.142.973.192.526.400;1770100.0
T Mobile;23/1/08;16.5;16.55;15.24;16.37;4465400.0;0.0;1.0;22.142.973.192.526.400;22.210.073.111.291.600;2.045.205.523.964.250;21.968.513.403.736.800;2232700.0
T Mobile;22/1/08;16.51;16.83;15.8;16.57;2096600.0;0.0;1.0;2.215.639.317.627.940;2.258.583.265.637.690;2.120.357.432.981.310;22.236.913.078.797.700;1048300.0
T Mobile;18/1/08;18.27;18.32;16.61;17.33;2985200.0;0.0;1.0;24.518.310.316.815.500;2.458.541.023.558.080;2.229.059.301.380.990;23.256.831.844.029.200;1492600.0
T Mobile;17/1/08;18.13;18.85;18.12;18.22;2534200.0;0.0;1.0;2.433.043.054.427.290;25.296.669.374.492.200;24.317.010.560.519.900;24.451.210.398.050.300;1267100.0
T Mobile;16/1/08;18.33;18.46;17.93;18.38;3485000.0;0.0;1.0;24.598.830.219.333.800;2.477.329.000.812.340;24.062.030.869.212.000;24.665.930.138.099.100;1742500.0
T Mobile;15/1/08;17.53;18.49;17.53;18.2;4482000.0;0.0;1.0;23.525.231.519.090.100;24.813.549.959.382.600;23.525.231.519.090.100;24.424.370.430.544.200;2241000.0
T Mobile;14/1/08;17.51;18.33;17.3;18.01;2322200.0;0.0;1.0;2.349.839.155.158.400;24.598.830.219.333.800;2.321.657.189.277.010;241.693.907.392.364;1161100.0
T Mobile;11/1/08;17.59;17.59;16.75;17.22;1366400.0;0.0;1.0;2.360.575.142.160.840;2.360.575.142.160.840;2.247.847.278.635.250;23.109.212.022.745.700;683200.0
T Mobile;10/1/08;17.19;18.02;16.99;17.56;1719800.0;0.0;1.0;230.689.520.714.866;2.418.281.072.298.940;2.280.055.239.642.560;2.356.549.147.034.930;859900.0
T Mobile;9/1/08;17.6;17.92;16.95;17.33;2681200.0;0.0;1.0;236.191.714.053.615;2.404.861.088.545.890;22.746.872.461.413.400;23.256.831.844.029.200;1340600.0
T Mobile;8/1/08;17.88;19.5;17.44;17.53;4696200.0;0.0;1.0;23.994.930.950.446.700;26.168.968.318.440.200;2.340.445.166.531.270;23.525.231.519.090.100;2348100.0
T Mobile;7/1/08;17.36;17.45;16.01;16.47;1269800.0;0.0;1.0;23.297.091.795.288.300;23.417.871.649.065.800;21.485.393.988.627.100;22.102.713.241.267.200;634900.0
T Mobile;4/1/08;18.5;18.5;16.75;17.26;1617200.0;0.0;1.0;24.826.969.943.135.600;24.826.969.943.135.600;2.247.847.278.635.250;23.162.891.957.757.900;808600.0
T Mobile;3/1/08;18.87;18.89;17.01;18.5;2557200.0;0.0;1.0;25.323.509.341.998.300;2.535.034.930.950.440;22.827.392.363.931.700;24.826.969.943.135.600;1278600.0
T Mobile;2/1/08;19.61;19.72;18.27;18.65;1162200.0;0.0;1.0;26.316.588.139.723.800;2.646.420.796.100.730;24.518.310.316.815.500;25.028.269.699.431.300;581100.0
T Mobile;31/12/07;19.28;19.57;18.83;19.45;1055400.0;0.0;1.0;25.873.728.675.873.200;26.262.908.204.711.600;2.526.982.940.698.610;26.101.868.399.675.000;527700.0
T Mobile;28/12/07;19.62;19.81;19.28;19.5;579600.0;0.0;1.0;2.633.000.812.347.680;2.658.498.781.478.470;25.873.728.675.873.200;26.168.968.318.440.200;289800.0
T Mobile;27/12/07;20.06;20.15;19.54;19.71;676000.0;0.0;1.0;26.920.487.408.610.800;27.041.267.262.388.300;2.622.264.825.345.240;2.645.078.797.725.420;338000.0
T Mobile;26/12/07;20.15;20.26;19.41;20.04;1014200.0;0.0;1.0;27.041.267.262.388.300;27.188.887.083.671.800;2.604.818.846.466.280;26.893.647.441.104.700;507100.0
T Mobile;24/12/07;20.45;21.0;19.92;20.04;840600.0;0.0;1.0;27.443.866.774.979.600;2.818.196.588.139.720;2.673.260.763.606.820;26.893.647.441.104.700;420300.0
T Mobile;21/12/07;20.14;21.02;19.76;20.51;6678200.0;0.0;1.0;2.702.784.727.863.520;2.820.880.584.890.330;26.517.887.896.019.500;27.524.386.677.497.900;3339100.0
T Mobile;20/12/07;18.33;20.63;18.33;20.14;4746400.0;0.0;1.0;24.598.830.219.333.800;27.685.426.482.534.500;24.598.830.219.333.800;2.702.784.727.863.520;2373200.0
T Mobile;19/12/07;17.14;18.45;17.14;18.32;1887000.0;0.0;1.0;2.300.185.215.272.130;24.759.870.024.370.400;2.300.185.215.272.130;2.458.541.023.558.080;943500.0
T Mobile;18/12/07;17.76;17.96;16.91;17.43;3556800.0;0.0;1.0;2.383.389.114.541.020;24.102.290.820.471.100;226.931.925.264.013;2.339.103.168.155.970;1778400.0
T Mobile;17/12/07;17.76;18.0;17.56;17.83;2218400.0;0.0;1.0;2.383.389.114.541.020;2.415.597.075.548.330;2.356.549.147.034.930;2.392.783.103.168.150;1109200.0
T Mobile;14/12/07;17.38;18.59;17.32;18.02;4834400.0;0.0;1.0;23.323.931.762.794.400;2.494.774.979.691.300;232.434.118.602.762;2.418.281.072.298.940;2417200.0
T Mobile;13/12/07;16.56;17.26;16.4;17.17;3666800.0;0.0;1.0;2.222.349.309.504.460;23.162.891.957.757.900;22.008.773.354.995.900;23.042.112.103.980.500;1833400.0
T Mobile;12/12/07;17.74;17.74;16.76;17.05;3677000.0;0.0;1.0;23.807.051.177.904.100;23.807.051.177.904.100;22.491.892.770.105.600;22.881.072.298.943.900;1838500.0
T Mobile;11/12/07;18.18;18.18;16.93;17.23;2423800.0;0.0;1.0;24.397.530.463.038.100;24.397.530.463.038.100;22.720.032.493.907.300;23.122.632.006.498.700;1211900.0
T Mobile;10/12/07;17.92;18.89;17.49;17.65;1888400.0;0.0;1.0;2.404.861.088.545.890;2.535.034.930.950.440;23.471.551.584.077.900;23.686.271.324.126.700;944200.0
T Mobile;7/12/07;16.63;18.01;16.51;17.61;2076800.0;0.0;1.0;22.317.432.981.316.000;241.693.907.392.364;2.215.639.317.627.940;2.363.259.138.911.450;1038400.0
T Mobile;6/12/07;16.95;16.98;15.81;16.8;4204400.0;0.0;1.0;22.746.872.461.413.400;22.787.132.412.672.600;21.216.994.313.566.200;22.545.572.705.117.700;2102200.0
T Mobile;5/12/07;17.19;17.5;16.47;17.31;2816400.0;0.0;1.0;230.689.520.714.866;23.484.971.567.831.000;22.102.713.241.267.200;2.322.999.187.652.310;1408200.0
T Mobile;4/12/07;16.17;17.1;15.97;17.01;1730600.0;0.0;1.0;21.700.113.728.675.800;22.948.172.217.709.100;2.143.171.405.361.490;22.827.392.363.931.700;865300.0
T Mobile;3/12/07;17.0;17.0;16.0;16.17;2894400.0;0.0;1.0;2.281.397.238.017.870;2.281.397.238.017.870;21.471.974.004.874.000;21.700.113.728.675.800;1447200.0
T Mobile;30/11/07;16.84;17.51;16.4;17.1;7446800.0;0.0;1.0;2.259.925.264.012.990;2.349.839.155.158.400;22.008.773.354.995.900;22.948.172.217.709.100;3723400.0
T Mobile;29/11/07;16.4;17.41;15.5;16.62;3084600.0;0.0;1.0;22.008.773.354.995.900;23.364.191.714.053.600;2.080.097.481.722.170;2.230.401.299.756.290;1542300.0
T Mobile;28/11/07;15.1;16.58;15.1;16.23;4159000.0;0.0;1.0;2.026.417.546.709.990;22.250.333.062.550.700;2.026.417.546.709.990;21.780.633.631.194.100;2079500.0
T Mobile;27/11/07;15.31;15.59;14.98;15.1;4342400.0;0.0;1.0;20.545.995.125.913.800;2.092.175.467.099.910;20.103.135.662.063.300;2.026.417.546.709.990;2171200.0
T Mobile;26/11/07;15.74;15.83;15.26;15.44;2135400.0;0.0;1.0;21.123.054.427.294.800;212.438.342.810.723;2.047.889.520.714.860;20.720.454.914.703.400;1067700.0
T Mobile;23/11/07;15.45;15.98;15.25;15.55;568400.0;0.0;1.0;2.073.387.489.845.650;21.445.134.037.367.900;20.465.475.223.395.600;20.868.074.735.987.000;284200.0
T Mobile;21/11/07;15.99;15.99;13.77;15.24;5600400.0;0.0;1.0;21.458.554.021.121.000;21.458.554.021.121.000;18.479.317.627.944.700;2.045.205.523.964.250;2800200.0
T Mobile;20/11/07;17.8;17.81;15.75;16.0;2657000.0;0.0;1.0;23.887.571.080.422.400;23.900.991.064.175.400;2.113.647.441.104.790;21.471.974.004.874.000;1328500.0
T Mobile;19/11/07;18.45;18.45;17.43;17.6;2714600.0;0.0;1.0;24.759.870.024.370.400;24.759.870.024.370.400;2.339.103.168.155.970;236.191.714.053.615;1357300.0
T Mobile;16/11/07;18.82;19.32;18.21;18.65;4200200.0;0.0;1.0;25.256.409.423.233.100;2.592.740.861.088.540;2.443.779.041.429.730;25.028.269.699.431.300;2100100.0
T Mobile;15/11/07;18.32;18.7;17.69;18.36;2541400.0;0.0;1.0;2.458.541.023.558.080;2.509.536.961.819.650;23.739.951.259.138.900;24.639.090.170.593.000;1270700.0
T Mobile;14/11/07;17.31;18.96;17.15;18.13;5428600.0;0.0;1.0;2.322.999.187.652.310;25.444.289.195.775.700;2.301.527.213.647.440;2.433.043.054.427.290;2714300.0
T Mobile;13/11/07;15.86;16.5;15.45;16.45;2368200.0;0.0;1.0;2.128.409.423.233.140;22.142.973.192.526.400;2.073.387.489.845.650;2.207.587.327.376.110;1184100.0
T Mobile;12/11/07;16.31;17.4;15.27;15.61;4295400.0;0.0;1.0;2.188.799.350.121.850;2.335.077.173.030.050;20.492.315.190.901.700;2.094.859.463.850.520;2147700.0
T Mobile;9/11/07;18.7;18.7;15.83;16.1;9824200.0;0.0;1.0;2.509.536.961.819.650;2.509.536.961.819.650;212.438.342.810.723;2.160.617.384.240.450;4912100.0
T Mobile;8/11/07;21.85;21.85;20.0;20.8;3311600.0;0.0;1.0;2.932.266.450.040.610;2.932.266.450.040.610;2.683.996.750.609.260;27.913.566.206.336.300;1655800.0
T Mobile;7/11/07;22.03;22.03;21.25;21.48;2272000.0;0.0;1.0;2.956.422.420.796.100;2.956.422.420.796.100;285.174.654.752.234;28.826.125.101.543.400;1136000.0
T Mobile;6/11/07;21.66;22.14;21.66;22.02;2942400.0;0.0;1.0;29.067.684.809.098.200;2.971.184.402.924.450;29.067.684.809.098.200;29.550.804.224.207.900;1471200.0
T Mobile;5/11/07;21.09;21.72;21.0;21.64;2653400.0;0.0;1.0;28.302.745.735.174.600;2.914.820.471.161.650;2.818.196.588.139.720;29.040.844.841.592.200;1326700.0
T Mobile;2/11/07;20.6;22.05;20.46;21.86;4621400.0;0.0;1.0;2.764.516.653.127.530;29.591.064.175.467.100;27.457.286.758.732.700;29.336.084.484.159.200;2310700.0
T Mobile;1/11/07;21.68;22.76;19.0;20.14;9370200.0;0.0;1.0;29.094.524.776.604.300;30.543.883.021.933.300;2.549.796.913.078.790;2.702.784.727.863.520;4685100.0
T Mobile;31/10/07;22.2;22.7;21.91;22.5;6516400.0;0.0;1.0;29.792.363.931.762.700;3.046.336.311.941.510;29.403.184.402.924.400;30.194.963.444.354.100;3258200.0
T Mobile;30/10/07;21.84;21.84;21.13;21.6;2948400.0;0.0;1.0;2.930.924.451.665.310;2.930.924.451.665.310;2.835.642.567.018.680;2.898.716.490.658.000;1474200.0
T Mobile;29/10/07;21.21;22.04;20.99;21.84;2617000.0;0.0;1.0;28.463.785.540.211.200;29.577.644.191.714.000;28.168.545.897.644.100;2.930.924.451.665.310;1308500.0
T Mobile;26/10/07;19.87;21.46;19.84;21.4;5515800.0;0.0;1.0;26.665.507.717.303.000;28.799.285.134.037.300;2.662.524.776.604.380;2.871.876.523.151.900;2757900.0
